,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
15332,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,174600.0,0.0
15360,-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,157700.0,0.0
15362,-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,222400.0,0.0
15363,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771,212800.0,0.0
15365,-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,183800.0,0.0
15392,-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,347300.0,0.0
15393,-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0,0.0
15412,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,287500.0,0.0
15414,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,223500.0,0.0
15415,-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,167500.0,0.0
15416,-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,320200.0,0.0
15417,-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,248300.0,0.0
15418,-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834,335600.0,0.0
15420,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,210900.0,0.0
15423,-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,239100.0,0.0
15424,-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,221000.0,0.0
15425,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,0.0
15427,-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,171500.0,0.0
15431,-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,209800.0,0.0
15439,-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,193800.0,0.0
15454,-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,308600.0,0.0
15455,-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,274600.0,0.0
15457,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,248900.0,0.0
15458,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,300300.0,0.0
15459,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,0.0
15460,-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,293100.0,0.0
16146,-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,242000.0,1.0
16163,-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556,234700.0,1.0
16235,-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,220700.0,1.0
16301,-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,229300.0,1.0
16372,-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,212500.0,1.0
16569,-120.71,35.5,12.0,3098.0,453.0,1433.0,434.0,5.2508,292900.0,0.0
16570,-120.56,35.48,12.0,4161.0,731.0,1609.0,615.0,5.0947,267500.0,0.0
17035,-119.75,34.5,26.0,3563.0,579.0,1479.0,575.0,5.9522,438400.0,0.0
17047,-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997,500001.0,0.0
17049,-119.7,34.43,37.0,1462.0,306.0,678.0,322.0,5.1545,418400.0,0.0
17053,-119.7,34.47,32.0,3725.0,569.0,1304.0,527.0,7.7261,500001.0,0.0
17054,-119.72,34.47,34.0,3262.0,533.0,1265.0,502.0,5.8411,381800.0,0.0
17055,-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5.5922,384400.0,0.0
17056,-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,376000.0,0.0
17060,-119.73,34.45,44.0,2261.0,328.0,763.0,294.0,6.7449,415600.0,0.0
17062,-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,383100.0,0.0
17063,-119.69,34.44,41.0,1989.0,271.0,666.0,269.0,6.8406,500001.0,0.0
17067,-119.69,34.43,37.0,2801.0,497.0,1150.0,476.0,5.8311,387700.0,0.0
17068,-119.68,34.44,23.0,2600.0,398.0,917.0,374.0,8.7394,500001.0,0.0
17070,-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,500001.0,0.0
17072,-119.67,34.44,32.0,3202.0,537.0,1316.0,538.0,5.2888,463800.0,0.0
17123,-119.63,34.42,42.0,1765.0,263.0,753.0,260.0,8.5608,500001.0,0.0
17124,-119.64,34.43,34.0,3045.0,570.0,1002.0,488.0,5.623,500001.0,0.0
17125,-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069,500001.0,0.0
17127,-119.61,34.45,33.0,3597.0,519.0,1207.0,479.0,5.3963,500001.0,0.0
17128,-119.63,34.44,37.0,3188.0,442.0,984.0,376.0,9.4522,500001.0,0.0
17129,-119.61,34.43,16.0,2665.0,391.0,794.0,311.0,9.0267,500001.0,0.0
17139,-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,500001.0,0.0
17141,-119.57,34.38,22.0,2512.0,426.0,919.0,341.0,5.759,425000.0,0.0
17167,-120.44,34.91,12.0,3189.0,463.0,1200.0,442.0,5.299,226800.0,0.0
17170,-120.45,34.88,15.0,2143.0,286.0,929.0,315.0,5.7306,269700.0,0.0
17171,-120.44,34.88,9.0,3124.0,415.0,1169.0,407.0,6.7694,275100.0,0.0
17172,-120.45,34.87,4.0,1533.0,221.0,545.0,191.0,7.5696,328700.0,0.0
17173,-120.44,34.87,13.0,2312.0,352.0,1084.0,388.0,5.038,194000.0,0.0
17187,-120.43,34.89,30.0,1979.0,342.0,999.0,320.0,5.0286,158000.0,0.0
17193,-120.41,34.88,4.0,3680.0,559.0,1678.0,569.0,5.0639,201700.0,0.0
17195,-120.41,34.87,32.0,1997.0,317.0,866.0,281.0,5.062,158900.0,0.0
17347,-121.92,37.33,52.0,2009.0,338.0,841.0,338.0,5.5259,295800.0,0.0
17350,-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,5.4273,421000.0,0.0
17355,-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,5.2831,299500.0,0.0
17379,-121.87,37.34,52.0,1087.0,166.0,650.0,194.0,6.6345,309000.0,0.0
17398,-121.9,37.31,52.0,2125.0,431.0,1014.0,443.0,5.8186,281100.0,0.0
17410,-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,246400.0,0.0
17415,-121.92,37.31,34.0,876.0,150.0,424.0,163.0,5.2769,241100.0,0.0
17417,-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,292500.0,0.0
17431,-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,283300.0,0.0
17434,-121.9,37.3,52.0,1456.0,269.0,582.0,277.0,5.036,296600.0,0.0
17435,-121.9,37.3,52.0,1575.0,284.0,629.0,284.0,5.6437,312000.0,0.0
17438,-121.89,37.3,47.0,2355.0,426.0,961.0,428.0,5.3955,282300.0,0.0
17439,-121.89,37.3,46.0,2639.0,448.0,938.0,424.0,5.0662,331600.0,0.0
17441,-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575,424600.0,0.0
17442,-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,283300.0,0.0
17443,-121.92,37.29,34.0,943.0,135.0,378.0,139.0,5.1765,344600.0,0.0
17444,-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,320500.0,0.0
17445,-121.92,37.29,35.0,2189.0,307.0,800.0,320.0,7.6659,426900.0,0.0
17446,-121.91,37.29,18.0,3597.0,664.0,1321.0,593.0,5.3077,351400.0,0.0
17448,-121.92,37.29,32.0,1260.0,199.0,560.0,207.0,6.5858,346700.0,0.0
17449,-121.93,37.28,34.0,2422.0,370.0,1010.0,395.0,5.6494,376200.0,0.0
17452,-121.94,37.28,27.0,2859.0,464.0,1144.0,430.0,5.0822,327500.0,0.0
17453,-121.93,37.27,30.0,2862.0,544.0,1387.0,542.0,5.1104,278100.0,0.0
17458,-121.95,37.26,10.0,3611.0,803.0,1599.0,716.0,5.2,248700.0,0.0
17459,-121.95,37.26,34.0,1482.0,255.0,584.0,246.0,5.5121,264700.0,0.0
17460,-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,332800.0,0.0
17467,-121.93,37.27,35.0,1855.0,345.0,985.0,329.0,6.0196,255100.0,0.0
17469,-121.92,37.28,26.0,6201.0,783.0,2381.0,819.0,7.9819,397000.0,0.0
17470,-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,282100.0,0.0
17472,-121.91,37.28,29.0,5650.0,817.0,2098.0,813.0,6.4285,337300.0,0.0
17473,-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,255600.0,0.0
17474,-121.9,37.25,28.0,2714.0,502.0,1389.0,490.0,5.7385,240400.0,0.0
17476,-121.9,37.27,28.0,4538.0,685.0,1996.0,667.0,5.4609,263600.0,0.0
17477,-121.9,37.26,20.0,4447.0,661.0,2062.0,660.0,6.8088,283300.0,0.0
17478,-121.91,37.26,25.0,4258.0,719.0,2290.0,743.0,5.1461,267200.0,0.0
17479,-121.91,37.26,32.0,3776.0,620.0,1790.0,612.0,5.4675,261100.0,0.0
17481,-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,316500.0,0.0
17482,-121.89,37.26,26.0,1864.0,331.0,956.0,325.0,5.5,231700.0,0.0
17487,-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,264500.0,0.0
17490,-121.89,37.28,35.0,2418.0,375.0,988.0,374.0,6.0936,365400.0,0.0
17491,-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,302900.0,0.0
17494,-121.88,37.27,27.0,2019.0,335.0,1020.0,351.0,5.8178,267400.0,0.0
17495,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,289000.0,0.0
17496,-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,263300.0,0.0
17497,-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,240900.0,0.0
17513,-121.84,37.32,16.0,1866.0,364.0,1835.0,412.0,5.3363,212800.0,0.0
17523,-121.83,37.31,19.0,11181.0,1895.0,7817.0,1853.0,5.6058,232700.0,0.0
17525,-121.81,37.29,15.0,5957.0,1037.0,3838.0,997.0,6.2907,253100.0,0.0
17526,-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078,217000.0,0.0
17527,-121.82,37.28,33.0,2873.0,489.0,1946.0,475.0,5.0709,176400.0,0.0
17537,-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145,219400.0,0.0
17544,-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,343000.0,0.0
17545,-121.8,37.34,25.0,1642.0,297.0,1146.0,279.0,5.2088,231400.0,0.0
17546,-121.8,37.34,20.0,2686.0,414.0,1507.0,405.0,5.8068,263900.0,0.0
17548,-121.8,37.35,15.0,2781.0,498.0,1389.0,475.0,5.614,223300.0,0.0
17549,-121.78,37.34,21.0,1959.0,292.0,891.0,300.0,7.375,338400.0,0.0
17550,-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,500001.0,0.0
17551,-121.77,37.33,8.0,3088.0,474.0,1799.0,456.0,7.2707,355300.0,0.0
17552,-121.77,37.33,9.0,3160.0,468.0,1675.0,470.0,7.5443,348400.0,0.0
17553,-121.78,37.34,11.0,3195.0,410.0,1774.0,418.0,7.0671,378200.0,0.0
17554,-121.79,37.33,13.0,2978.0,505.0,1794.0,485.0,6.6813,277800.0,0.0
17555,-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,231000.0,0.0
17556,-121.79,37.33,10.0,3283.0,550.0,2491.0,522.0,6.6633,283700.0,0.0
17557,-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,359500.0,0.0
17558,-121.8,37.32,20.0,2473.0,476.0,2228.0,501.0,5.6817,224200.0,0.0
17561,-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,241900.0,0.0
17562,-121.79,37.32,20.0,3034.0,451.0,1669.0,430.0,6.2742,241300.0,0.0
17563,-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306,286200.0,0.0
17565,-121.81,37.31,15.0,1794.0,366.0,1533.0,371.0,5.7843,209900.0,0.0
17568,-121.81,37.3,15.0,1929.0,345.0,1683.0,347.0,5.5248,235600.0,0.0
17569,-121.8,37.31,21.0,2630.0,446.0,1789.0,389.0,5.0543,232000.0,0.0
17570,-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,235700.0,0.0
17571,-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,271500.0,0.0
17572,-121.79,37.3,10.0,5469.0,950.0,3083.0,906.0,5.9399,241900.0,0.0
17574,-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,362700.0,0.0
17575,-121.78,37.31,7.0,1973.0,328.0,1047.0,303.0,6.234,292200.0,0.0
17576,-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,6.6455,302600.0,0.0
17577,-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,0.0
17578,-121.76,37.3,6.0,3526.0,559.0,1378.0,491.0,6.1463,335500.0,0.0
17580,-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,0.0
17590,-121.8,37.35,27.0,2358.0,415.0,1562.0,383.0,5.2297,192800.0,0.0
17591,-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240700.0,0.0
17610,-121.85,37.38,12.0,12980.0,2568.0,8190.0,2515.0,5.2415,286500.0,0.0
17611,-121.84,37.39,31.0,5524.0,914.0,2848.0,879.0,5.5592,229900.0,0.0
17613,-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082,195800.0,0.0
17624,-121.81,37.37,26.0,2987.0,539.0,1931.0,518.0,5.1099,213100.0,0.0
17628,-121.81,37.39,34.0,2218.0,286.0,827.0,299.0,7.4559,456500.0,0.0
17629,-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,286200.0,0.0
17630,-121.82,37.38,32.0,3747.0,665.0,1687.0,649.0,5.4949,330800.0,0.0
17631,-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,416700.0,0.0
17632,-121.82,37.38,32.0,1650.0,246.0,768.0,263.0,6.8462,320900.0,0.0
17633,-121.81,37.37,24.0,962.0,146.0,492.0,155.0,7.2861,328000.0,0.0
17634,-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,325600.0,0.0
17635,-121.81,37.36,20.0,3189.0,420.0,1234.0,389.0,7.5813,374100.0,0.0
17637,-121.87,37.39,16.0,2655.0,487.0,1862.0,448.0,6.057,246800.0,0.0
17639,-121.87,37.38,16.0,3275.0,529.0,1863.0,527.0,5.5429,269100.0,0.0
17640,-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,273900.0,0.0
17641,-121.87,37.41,17.0,3719.0,588.0,2089.0,561.0,6.7867,273700.0,0.0
17642,-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,351600.0,0.0
17643,-121.86,37.4,19.0,4043.0,764.0,2196.0,708.0,6.1504,268400.0,0.0
17645,-121.86,37.39,17.0,1777.0,328.0,1235.0,329.0,5.4225,258100.0,0.0
17646,-121.85,37.39,15.0,8748.0,1547.0,4784.0,1524.0,5.8322,276600.0,0.0
17647,-121.82,37.42,13.0,3752.0,572.0,1581.0,526.0,6.1091,329400.0,0.0
17648,-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544,320700.0,0.0
17649,-121.84,37.4,25.0,1866.0,271.0,840.0,275.0,6.8677,288500.0,0.0
17650,-121.83,37.4,27.0,1145.0,150.0,492.0,160.0,5.716,348300.0,0.0
17655,-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,335600.0,0.0
17656,-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,181100.0,0.0
17658,-121.89,37.38,3.0,4778.0,1047.0,2522.0,990.0,5.7695,271400.0,0.0
17659,-121.88,37.37,3.0,4430.0,841.0,2559.0,801.0,6.0959,272700.0,0.0
17660,-121.86,37.4,16.0,2391.0,369.0,1419.0,373.0,5.8721,267800.0,0.0
17661,-121.86,37.4,21.0,1386.0,260.0,946.0,257.0,6.5226,258500.0,0.0
17662,-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,265300.0,0.0
17663,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,243200.0,0.0
17664,-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,178900.0,0.0
17665,-121.85,37.41,17.0,2156.0,435.0,1400.0,393.0,5.6096,199100.0,0.0
17666,-121.86,37.41,16.0,1603.0,287.0,1080.0,296.0,6.1256,266900.0,0.0
17667,-121.86,37.41,16.0,1489.0,262.0,945.0,263.0,7.3861,267000.0,0.0
17668,-121.86,37.41,16.0,2411.0,420.0,1671.0,442.0,6.5004,263600.0,0.0
17669,-121.9,37.44,12.0,4228.0,734.0,2594.0,732.0,6.6086,299400.0,0.0
17670,-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,265500.0,0.0
17671,-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441000.0,0.0
17673,-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,204100.0,0.0
17674,-121.87,37.43,22.0,3805.0,596.0,2118.0,621.0,6.2892,254200.0,0.0
17675,-121.85,37.44,8.0,426.0,61.0,241.0,55.0,7.309,367900.0,0.0
17676,-121.87,37.42,19.0,12128.0,2112.0,6810.0,2040.0,6.4419,264500.0,0.0
17677,-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,0.0
17679,-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,264800.0,0.0
17680,-121.87,37.42,25.0,4430.0,729.0,2685.0,721.0,5.6965,261100.0,0.0
17681,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,186900.0,0.0
17683,-121.88,37.44,26.0,1471.0,348.0,1089.0,320.0,5.3057,226400.0,0.0
17684,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,237900.0,0.0
17685,-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,500001.0,0.0
17686,-121.88,37.46,5.0,1819.0,245.0,802.0,228.0,10.9722,500001.0,0.0
17688,-121.88,37.44,14.0,2073.0,343.0,1107.0,330.0,6.7093,311200.0,0.0
17689,-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0,0.0
17691,-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,226800.0,0.0
17692,-121.9,37.45,18.0,4900.0,814.0,2984.0,758.0,6.6176,276200.0,0.0
17693,-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,320500.0,0.0
17695,-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,228700.0,0.0
17696,-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,225000.0,0.0
17699,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,255100.0,0.0
17700,-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808,212500.0,0.0
17706,-121.99,37.4,35.0,1845.0,325.0,1343.0,317.0,5.3912,235300.0,0.0
17712,-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,236900.0,0.0
17714,-122.0,37.39,33.0,2154.0,405.0,1655.0,434.0,5.7962,229800.0,0.0
17715,-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,238000.0,0.0
17716,-121.97,37.4,17.0,2937.0,558.0,1662.0,533.0,5.8792,255500.0,0.0
17718,-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,264100.0,0.0
17732,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,217500.0,0.0
17734,-121.97,37.36,24.0,4841.0,894.0,2656.0,920.0,6.0573,254500.0,0.0
17735,-121.97,37.36,34.0,884.0,153.0,534.0,154.0,6.0116,271200.0,0.0
17739,-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,258300.0,0.0
17742,-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,287200.0,0.0
17743,-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,281900.0,0.0
17744,-121.98,37.36,35.0,1440.0,267.0,743.0,259.0,5.0866,254600.0,0.0
17748,-121.99,37.36,33.0,2545.0,467.0,1287.0,458.0,5.5,282200.0,0.0
17759,-121.96,37.35,32.0,1484.0,274.0,673.0,272.0,5.2019,279900.0,0.0
17778,-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,254100.0,0.0
17779,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,288300.0,0.0
17782,-121.98,37.33,30.0,2645.0,462.0,1506.0,480.0,6.3716,330500.0,0.0
17783,-121.98,37.33,30.0,3742.0,633.0,1721.0,631.0,6.1388,302400.0,0.0
17784,-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,315600.0,0.0
17785,-121.97,37.33,21.0,8275.0,1566.0,3636.0,1524.0,5.1506,302100.0,0.0
17786,-121.98,37.33,25.0,3223.0,612.0,1529.0,602.0,5.121,287600.0,0.0
17787,-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,294300.0,0.0
17790,-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,335900.0,0.0
17791,-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,342000.0,0.0
17792,-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,5.357,355200.0,0.0
17795,-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,288900.0,0.0
17796,-121.98,37.31,34.0,2034.0,359.0,1016.0,375.0,5.8127,288300.0,0.0
17797,-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,339600.0,0.0
17802,-121.96,37.31,26.0,4310.0,678.0,1819.0,686.0,7.0469,365500.0,0.0
17803,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,290900.0,0.0
17810,-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,332500.0,0.0
17823,-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,283000.0,0.0
17825,-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,280400.0,0.0
17826,-121.97,37.28,25.0,4707.0,695.0,1995.0,642.0,6.6437,296100.0,0.0
17827,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,277300.0,0.0
17829,-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,272600.0,0.0
17830,-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,275000.0,0.0
17831,-121.99,37.27,27.0,2937.0,497.0,1454.0,511.0,5.4051,273500.0,0.0
17832,-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,344100.0,0.0
17836,-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,300300.0,0.0
17838,-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,278000.0,0.0
17839,-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,269400.0,0.0
17840,-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561,298900.0,0.0
17842,-121.96,37.27,22.0,6114.0,1211.0,2983.0,1163.0,5.2533,269100.0,0.0
17843,-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,286800.0,0.0
17846,-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,332000.0,0.0
17847,-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,413500.0,0.0
17848,-121.95,37.24,32.0,1382.0,239.0,705.0,251.0,6.0957,405400.0,0.0
17849,-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,430900.0,0.0
17850,-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,371900.0,0.0
17851,-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,268200.0,0.0
17855,-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,260100.0,0.0
17859,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,279400.0,0.0
17860,-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,290500.0,0.0
17861,-121.94,37.24,26.0,2561.0,388.0,1165.0,393.0,7.3522,363800.0,0.0
17862,-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,335900.0,0.0
17863,-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,281200.0,0.0
17864,-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,271800.0,0.0
17865,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,405000.0,0.0
17866,-121.93,37.22,21.0,4872.0,594.0,1811.0,560.0,9.3834,500001.0,0.0
17867,-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,476400.0,0.0
17869,-121.98,37.22,46.0,10088.0,1910.0,3728.0,1781.0,5.2321,500001.0,0.0
17870,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,500001.0,0.0
17871,-121.95,37.21,20.0,2345.0,322.0,890.0,276.0,10.0187,500001.0,0.0
17874,-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,500001.0,0.0
17876,-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,367800.0,0.0
17878,-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,347800.0,0.0
17879,-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,442500.0,0.0
17880,-121.98,37.25,19.0,755.0,93.0,267.0,99.0,15.0,500001.0,0.0
17881,-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,500001.0,0.0
17882,-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,496400.0,0.0
17883,-121.99,37.25,22.0,4240.0,532.0,1480.0,514.0,11.2463,500001.0,0.0
17884,-121.98,37.24,35.0,3574.0,485.0,1325.0,476.0,8.5425,500001.0,0.0
17885,-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,415800.0,0.0
17886,-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,500001.0,0.0
17887,-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,500001.0,0.0
17888,-122.02,37.26,34.0,1764.0,243.0,692.0,223.0,8.0331,500001.0,0.0
17889,-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,500001.0,0.0
17890,-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,500001.0,0.0
17891,-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,500001.0,0.0
17892,-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,500001.0,0.0
17893,-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,500001.0,0.0
17894,-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,500001.0,0.0
17895,-122.03,37.29,22.0,3118.0,438.0,1147.0,425.0,10.3653,500001.0,0.0
17896,-122.02,37.29,18.0,2550.0,312.0,999.0,320.0,8.7939,500001.0,0.0
17897,-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,500001.0,0.0
